f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,-0.043774522840976715,-0.21053153276443481,-0.06436406821012497,-0.20853081345558167,-0.34692317247390747,-0.06706356257200241,-0.3864689767360687,-0.39442309737205505,-0.0652788057923317,-0.5064895153045654,-0.4008793234825134,-0.0636238232254982,-0.46005740761756897,-0.261262446641922,-0.004400782287120819,-0.6562111973762512,-0.3040856122970581,-0.03459914028644562,-0.7746044397354126,-0.31438103318214417,-0.07411575317382812,-0.8813447952270508,-0.3189235329627991,-0.10723968595266342,-0.49964550137519836,-0.1603081077337265,-0.0031370343640446663,-0.7141729593276978,-0.1934431791305542,-0.02810717187821865,-0.8551456332206726,-0.21252886950969696,-0.07543212920427322,-0.9749255180358887,-0.22253157198429108,-0.11393876373767853,-0.4987011253833771,-0.05730277672410011,-0.013041021302342415,-0.6981476545333862,-0.08126597851514816,-0.0512520894408226,-0.8223838806152344,-0.10257665812969208,-0.09848842769861221,-0.9352318644523621,-0.11508538573980331,-0.13203716278076172,-0.4642208516597748,0.05348636209964752,-0.02934551239013672,-0.6214081645011902,0.028736701235175133,-0.07568293064832687,-0.6953657865524292,0.008666637353599072,-0.10402315855026245,-0.7590791583061218,-0.006382390391081572,-0.12184572964906693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.062277134507894516,-0.18953919410705566,-0.07248750329017639,-0.2390669584274292,-0.29705122113227844,-0.08109204471111298,-0.41790875792503357,-0.32433027029037476,-0.08261766284704208,-0.5440284013748169,-0.31933075189590454,-0.08334361016750336,-0.4832519590854645,-0.18941360712051392,-0.02007695846259594,-0.6793534159660339,-0.2136889398097992,-0.05374319106340408,-0.7984503507614136,-0.21416819095611572,-0.09316655248403549,-0.9057265520095825,-0.20814481377601624,-0.1260308027267456,-0.5155117511749268,-0.08429738879203796,-0.01571938395500183,-0.7320458292961121,-0.10157204419374466,-0.04414285346865654,-0.8727254271507263,-0.1077360287308693,-0.08863042294979095,-0.9942203164100647,-0.1073588877916336,-0.12377474457025528,-0.503852128982544,0.017787866294384003,-0.0225701704621315,-0.7087234258651733,0.014533722773194313,-0.06246943026781082,-0.8299263715744019,0.0021301680244505405,-0.10492131859064102,-0.9406293034553528,-0.005366647616028786,-0.13406157493591309,-0.45483240485191345,0.12608349323272705,-0.0363505482673645,-0.6115731000900269,0.12408694624900818,-0.08268643170595169,-0.6924541592597961,0.11624858528375626,-0.10823814570903778,-0.7666700482368469,0.10851636528968811,-0.12321782112121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.06850196421146393,-0.19657719135284424,-0.06277594715356827,-0.24052876234054565,-0.30246084928512573,-0.06764311343431473,-0.41590747237205505,-0.3284425735473633,-0.06870178878307343,-0.5354490876197815,-0.3296089172363281,-0.06973081827163696,-0.4822807312011719,-0.19629329442977905,-0.0003215764299966395,-0.6757063865661621,-0.22454732656478882,-0.029437383636832237,-0.7947978973388672,-0.22742488980293274,-0.06774511933326721,-0.9031980037689209,-0.22420085966587067,-0.10002882033586502,-0.5126296877861023,-0.09511283785104752,-2.0668756405939348e-05,-0.7259891629219055,-0.11224818229675293,-0.02422698587179184,-0.8666815757751465,-0.1217353492975235,-0.06970548629760742,-0.9922469854354858,-0.12428195029497147,-0.10596304386854172,-0.49984171986579895,0.005991578567773104,-0.010512267239391804,-0.7014240026473999,0.0009366245940327644,-0.04922917112708092,-0.8221008777618408,-0.011240070685744286,-0.0921085998415947,-0.9364654421806335,-0.016692623496055603,-0.12125615030527115,-0.4513460695743561,0.11469002813100815,-0.027056043967604637,-0.6127147674560547,0.10938869416713715,-0.07317645102739334,-0.6840560436248779,0.0974239706993103,-0.09658454358577728,-0.747981607913971,0.09020619094371796,-0.10960645228624344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.056209586560726166,-0.20265386998653412,-0.06385674327611923,-0.2200130671262741,-0.32784444093704224,-0.06528869271278381,-0.39600425958633423,-0.3669685125350952,-0.0614774152636528,-0.515603244304657,-0.3683911859989166,-0.05741176754236221,-0.47300973534584045,-0.23454900085926056,0.0022983786184340715,-0.6642159819602966,-0.26468464732170105,-0.024561956524848938,-0.7842225432395935,-0.2728027105331421,-0.06128610298037529,-0.891600489616394,-0.27407437562942505,-0.09220027178525925,-0.5088978409767151,-0.13560648262500763,0.0050759101286530495,-0.7235873937606812,-0.15550385415554047,-0.015362937934696674,-0.8635616302490234,-0.16727641224861145,-0.05901193618774414,-0.9844012260437012,-0.1759379506111145,-0.0940316766500473,-0.5030953884124756,-0.03712344542145729,-0.0032615112140774727,-0.7025922536849976,-0.043112028390169144,-0.042015191167593,-0.8250535130500793,-0.05991845577955246,-0.08992115408182144,-0.9369553923606873,-0.0742107480764389,-0.12339533865451813,-0.4625787138938904,0.07089927047491074,-0.017478644847869873,-0.5964690446853638,0.06406513601541519,-0.06649982929229736,-0.6414373517036438,0.04769064486026764,-0.09430485218763351,-0.6834844946861267,0.030826304107904434,-0.11068348586559296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.06916109472513199,-0.20493905246257782,-0.06715261936187744,-0.23707151412963867,-0.31626179814338684,-0.07212885469198227,-0.4180184304714203,-0.33885976672172546,-0.07282255589962006,-0.5415385961532593,-0.3330953121185303,-0.07270645350217819,-0.48568397760391235,-0.2041701078414917,0.00643116282299161,-0.6852260828018188,-0.2305627465248108,-0.020943401381373405,-0.8054033517837524,-0.22890591621398926,-0.059791937470436096,-0.9124320149421692,-0.22204391658306122,-0.09232752025127411,-0.5163034200668335,-0.10151740908622742,0.010794457979500294,-0.7320523262023926,-0.11596955358982086,-0.011386310681700706,-0.8731600046157837,-0.12062263488769531,-0.057888515293598175,-0.9927984476089478,-0.11979692429304123,-0.09508702158927917,-0.5056915879249573,-0.002541698981076479,0.0031911367550492287,-0.7070021629333496,-0.003943106159567833,-0.031576987355947495,-0.8291565179824829,-0.012530402280390263,-0.07485464960336685,-0.9381523728370667,-0.0140342116355896,-0.10470564663410187,-0.4589538872241974,0.1030052974820137,-0.011438972316682339,-0.6216031312942505,0.09469807893037796,-0.053516119718551636,-0.6996031403541565,0.08429349958896637,-0.0774812400341034,-0.7646278738975525,0.07922856509685516,-0.09122694283723831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.0680154338479042,-0.18151551485061646,-0.07932363450527191,-0.2419602870941162,-0.29063770174980164,-0.09674639999866486,-0.4198743999004364,-0.3226415812969208,-0.10625111311674118,-0.5477184057235718,-0.31235501170158386,-0.11497436463832855,-0.48840096592903137,-0.18256722390651703,-0.03175977244973183,-0.6864010095596313,-0.2044212818145752,-0.07127691805362701,-0.8089382648468018,-0.20266886055469513,-0.1143384501338005,-0.9155164957046509,-0.193510040640831,-0.14837321639060974,-0.516674816608429,-0.07535914331674576,-0.025872094556689262,-0.7327067852020264,-0.09031319618225098,-0.05663972347974777,-0.8728988170623779,-0.09484793245792389,-0.10090803354978561,-0.9957358241081238,-0.09225057810544968,-0.13586893677711487,-0.501804769039154,0.027980633080005646,-0.03151834011077881,-0.7039462327957153,0.025459283962845802,-0.07129579782485962,-0.8292180895805359,0.014107043854892254,-0.11082625389099121,-0.9437232613563538,0.010235726833343506,-0.13851819932460785,-0.4502933919429779,0.13738302886486053,-0.04493606090545654,-0.6072165369987488,0.1332581788301468,-0.0905761793255806,-0.6925214529037476,0.12296261638402939,-0.11424653232097626,-0.7706133127212524,0.11636427789926529,-0.1280573457479477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.06585987657308578,-0.21199187636375427,-0.04957358166575432,-0.22967855632305145,-0.3311314582824707,-0.04576541855931282,-0.40626779198646545,-0.36685603857040405,-0.040949176996946335,-0.5285208821296692,-0.3732295036315918,-0.037377625703811646,-0.47467052936553955,-0.24128404259681702,0.01867062598466873,-0.670491099357605,-0.27184826135635376,-0.008379358798265457,-0.7861670255661011,-0.2791063189506531,-0.04638340696692467,-0.8902072310447693,-0.279920756816864,-0.07807173579931259,-0.5107710361480713,-0.13992814719676971,0.014196157455444336,-0.7307367324829102,-0.16266904771327972,-0.00927465595304966,-0.8672872185707092,-0.17427198588848114,-0.0572810098528862,-0.9831047058105469,-0.18304410576820374,-0.0951516255736351,-0.5049837827682495,-0.03854003921151161,-0.0007543484680354595,-0.7122296094894409,-0.05108113959431648,-0.04083262011408806,-0.8338479995727539,-0.06774499267339706,-0.08953803032636642,-0.9411038160324097,-0.0829450786113739,-0.12290822714567184,-0.4633777439594269,0.0696270540356636,-0.020184554159641266,-0.6186645030975342,0.05966007709503174,-0.06648727506399155,-0.6712135076522827,0.03599197044968605,-0.09240778535604477,-0.7102439999580383,0.009710011072456837,-0.10777927935123444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.03890012949705124,-0.2146642953157425,-0.059148840606212616,-0.20026449859142303,-0.34934496879577637,-0.059489719569683075,-0.3776540458202362,-0.39392325282096863,-0.05697319284081459,-0.4970952868461609,-0.40787771344184875,-0.054717324674129486,-0.4531976580619812,-0.26726606488227844,0.0016364429611712694,-0.6513335704803467,-0.308860719203949,-0.02877122536301613,-0.7723323106765747,-0.3195568919181824,-0.06764095276594162,-0.8800414800643921,-0.32406479120254517,-0.10020151734352112,-0.49372589588165283,-0.16613730788230896,0.0003780183324124664,-0.7100343704223633,-0.1965506374835968,-0.02564467489719391,-0.8526647090911865,-0.21616043150424957,-0.07349696010351181,-0.9739862680435181,-0.22660724818706512,-0.11214277893304825,-0.4941789209842682,-0.06352383643388748,-0.01189542654901743,-0.6963092684745789,-0.0862385481595993,-0.050856057554483414,-0.8211965560913086,-0.10689619928598404,-0.09833380579948425,-0.9343823194503784,-0.1193782314658165,-0.13172702491283417,-0.45995208621025085,0.04713007062673569,-0.030167702585458755,-0.619688093662262,0.026067432016134262,-0.07678357511758804,-0.6965229511260986,0.005057482048869133,-0.10613074898719788,-0.7615606784820557,-0.011599346064031124,-0.12458838522434235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.06621453166007996,-0.19986788928508759,-0.059977516531944275,-0.24210907518863678,-0.3109746277332306,-0.06367422640323639,-0.42069175839424133,-0.33952873945236206,-0.0636490061879158,-0.5415205955505371,-0.33029383420944214,-0.06356514990329742,-0.486565500497818,-0.20382510125637054,-0.002260893350467086,-0.6820940971374512,-0.2285277098417282,-0.030825354158878326,-0.8008981943130493,-0.2301475703716278,-0.06836343556642532,-0.9058182239532471,-0.2247248888015747,-0.09987679123878479,-0.5165241360664368,-0.09987905621528625,-0.003473945427685976,-0.7320290207862854,-0.11364896595478058,-0.025497542694211006,-0.8731129169464111,-0.12048912048339844,-0.06776908785104752,-0.9929530620574951,-0.11850827187299728,-0.10201246291399002,-0.5038741230964661,0.0028236752841621637,-0.015453859232366085,-0.7055412530899048,-0.0013657049275934696,-0.053265225142240524,-0.8252241611480713,-0.011532357893884182,-0.09470755606889725,-0.9350013136863708,-0.011777123436331749,-0.12329868972301483,-0.4546138644218445,0.11224400252103806,-0.033408116549253464,-0.608110785484314,0.09526602178812027,-0.07996956259012222,-0.6733874082565308,0.08493941277265549,-0.10298355668783188,-0.7321704030036926,0.08452468365430832,-0.11567331850528717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.059549480676651,-0.20358765125274658,-0.06142329052090645,-0.22973579168319702,-0.3278067708015442,-0.06427112221717834,-0.40923911333084106,-0.37384462356567383,-0.06323345750570297,-0.5326369404792786,-0.3572689890861511,-0.06400807201862335,-0.4740382134914398,-0.23150303959846497,-0.0023925118148326874,-0.6718009114265442,-0.252003014087677,-0.03417690843343735,-0.792138934135437,-0.25549373030662537,-0.07588726282119751,-0.8989348411560059,-0.2539477050304413,-0.11138233542442322,-0.5070131421089172,-0.1304885596036911,-0.0049269190058112144,-0.7279595136642456,-0.14175888895988464,-0.03127399459481239,-0.8690828680992126,-0.14694620668888092,-0.08094484359025955,-0.9888878464698792,-0.14866337180137634,-0.12195121496915817,-0.495141863822937,-0.02787092700600624,-0.018210701644420624,-0.7059803009033203,-0.03252767026424408,-0.06648660451173782,-0.8344678282737732,-0.04308551549911499,-0.11914384365081787,-0.9501156210899353,-0.047320153564214706,-0.15628519654273987,-0.44838324189186096,0.08312715590000153,-0.036434825509786606,-0.5967499613761902,0.05611417442560196,-0.09157473593950272,-0.6291491985321045,0.03551536798477173,-0.1187787726521492,-0.6520518064498901,0.0225669052451849,-0.135921910405159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.06690289825201035,-0.1999673694372177,-0.06612960994243622,-0.2355441302061081,-0.31010740995407104,-0.07613664865493774,-0.41466549038887024,-0.3457367420196533,-0.08186530321836472,-0.5403950214385986,-0.3325470983982086,-0.0881446897983551,-0.47637325525283813,-0.20418372750282288,-0.007154735270887613,-0.6792787909507751,-0.2228097766637802,-0.04057988151907921,-0.8002581000328064,-0.2206583023071289,-0.08140711486339569,-0.9062844514846802,-0.21345975995063782,-0.11412015557289124,-0.508370578289032,-0.10101722925901413,-0.004302166402339935,-0.7283145189285278,-0.1087307333946228,-0.031503528356552124,-0.871738076210022,-0.11331457644701004,-0.07855986803770065,-0.9936977624893188,-0.11209297180175781,-0.11584291607141495,-0.4998319745063782,0.002201264491304755,-0.012400077655911446,-0.7050872445106506,0.0007550937007181346,-0.04926243796944618,-0.8306723237037659,-0.006783242337405682,-0.0924396961927414,-0.9414974451065063,-0.0061660995706915855,-0.12221777439117432,-0.4561215043067932,0.11056707054376602,-0.026953136548399925,-0.619812548160553,0.10518305748701096,-0.06826990097761154,-0.7011452913284302,0.09702835977077484,-0.09170383960008621,-0.7707900404930115,0.09410925954580307,-0.1055380254983902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.061677802354097366,-0.2106148898601532,-0.05602825805544853,-0.22129859030246735,-0.33760613203048706,-0.05691485479474068,-0.39842650294303894,-0.37754687666893005,-0.05548593029379845,-0.5215802788734436,-0.3791525959968567,-0.05548124760389328,-0.47020286321640015,-0.24429871141910553,0.007207835093140602,-0.6636285185813904,-0.2786368429660797,-0.024065595120191574,-0.7807103395462036,-0.2890200912952423,-0.06459160149097443,-0.8861353993415833,-0.2936990559101105,-0.0981646254658699,-0.5047397017478943,-0.1439877599477768,0.0033077376428991556,-0.7214376330375671,-0.16862088441848755,-0.023437824100255966,-0.860142171382904,-0.1826886683702469,-0.07405118644237518,-0.9809620380401611,-0.19419924914836884,-0.11437930911779404,-0.49687254428863525,-0.04311005026102066,-0.011109377257525921,-0.6986581683158875,-0.054301127791404724,-0.05645885318517685,-0.8222348093986511,-0.07234064489603043,-0.10867248475551605,-0.9349803924560547,-0.08816120028495789,-0.1450662612915039,-0.4549306035041809,0.066307432949543,-0.030271150171756744,-0.5941480994224548,0.05013132095336914,-0.08300609886646271,-0.632938802242279,0.027935396879911423,-0.11127901077270508,-0.665442168712616,0.007209784351289272,-0.12821149826049805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.04820213466882706,-0.2008538395166397,-0.06692315638065338,-0.20645909011363983,-0.32899409532546997,-0.07760076969861984,-0.3824670612812042,-0.3709443211555481,-0.08339528739452362,-0.5040479898452759,-0.38405609130859375,-0.088985875248909,-0.45775145292282104,-0.2447638064622879,-0.02113932929933071,-0.6555317044258118,-0.2827220559120178,-0.059023093432188034,-0.7770611047744751,-0.2936842143535614,-0.0992976576089859,-0.8826156854629517,-0.2983545958995819,-0.13102221488952637,-0.49537205696105957,-0.14165383577346802,-0.0207148976624012,-0.7143705487251282,-0.17191952466964722,-0.05213170126080513,-0.8581122756004333,-0.1880357414484024,-0.09843727201223373,-0.9799216985702515,-0.19938278198242188,-0.13447897136211395,-0.49303141236305237,-0.03900112584233284,-0.03068319335579872,-0.695164144039154,-0.05893741548061371,-0.07543697208166122,-0.8214215636253357,-0.07778272777795792,-0.12089978158473969,-0.93234783411026,-0.08958374708890915,-0.15143150091171265,-0.45702850818634033,0.07218246161937714,-0.046661462634801865,-0.6108953952789307,0.047233909368515015,-0.09736187756061554,-0.6739227771759033,0.02538907155394554,-0.12370918691158295,-0.7236191630363464,0.010373839177191257,-0.1382690668106079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,0.15970204770565033,-0.17552673816680908,-0.13903313875198364,0.2747131288051605,-0.3596019744873047,-0.13796383142471313,0.3573439121246338,-0.44497597217559814,-0.10757157951593399,0.35780268907546997,-0.46125611662864685,-0.056727077811956406,-0.11169842630624771,-0.5889276266098022,-0.026142137125134468,-0.13432295620441437,-0.8629193902015686,-0.06389929354190826,-0.03934790566563606,-0.9813483357429504,-0.09590501338243484,0.03491652011871338,-0.999390184879303,-0.10432492941617966,-0.08810747414827347,-0.5150305032730103,0.04390648007392883,0.13433565199375153,-0.6255090832710266,-0.019447043538093567,0.21881932020187378,-0.5236257910728455,-0.0676330104470253,0.19672542810440063,-0.4277859628200531,-0.07512915879487991,-0.03243730217218399,-0.42072421312332153,0.09492611885070801,0.20388494431972504,-0.4889339208602905,0.00688187638297677,0.2536432147026062,-0.3898056149482727,-0.05034510791301727,0.2020127773284912,-0.3367724120616913,-0.05518301576375961,0.0008659076411277056,-0.3261117935180664,0.1400771141052246,0.20008251070976257,-0.381477415561676,0.07460074871778488,0.24892812967300415,-0.32361477613449097,0.046882063150405884,0.19547849893569946,-0.2708585858345032,0.05009645223617554,0.0,0.0,0.0,-0.0752556174993515,-0.1982223391532898,-0.06364045292139053,-0.24360525608062744,-0.3125672936439514,-0.0708267018198967,-0.41913753747940063,-0.33883213996887207,-0.07452818751335144,-0.5380486845970154,-0.328569620847702,-0.07726161181926727,-0.4883110821247101,-0.19964061677455902,0.0005333020817488432,-0.6822302341461182,-0.22607141733169556,-0.032101940363645554,-0.7981836795806885,-0.22416993975639343,-0.07452214509248734,-0.9053366780281067,-0.2183493673801422,-0.10974565148353577,-0.5152276158332825,-0.0986456573009491,0.0011189741780981421,-0.7282370924949646,-0.11010165512561798,-0.026172274723649025,-0.8682913780212402,-0.11680565029382706,-0.07470139116048813,-0.993171751499176,-0.11666136234998703,-0.1145412027835846,-0.5005925893783569,-0.0030568281654268503,-0.009827747941017151,-0.697329044342041,0.00015172413259278983,-0.04518074542284012,-0.8211086988449097,-0.00826167967170477,-0.08833742886781693,-0.9350900650024414,-0.009822898544371128,-0.1199214830994606,-0.45214128494262695,0.09638234227895737,-0.02787625789642334,-0.6065006256103516,0.10176794975996017,-0.06738520413637161,-0.6939492225646973,0.09750671684741974,-0.09228715300559998,-0.7769661545753479,0.09609545767307281,-0.10900094360113144,R
0.0,0.0,0.0,-0.03801828995347023,-0.21509574353694916,-0.05445817485451698,-0.20284360647201538,-0.35143107175827026,-0.05007905513048172,-0.3844599723815918,-0.399404376745224,-0.04342781752347946,-0.5063395500183105,-0.40419676899909973,-0.03824549913406372,-0.4492923617362976,-0.26869481801986694,0.012635715305805206,-0.6462403535842896,-0.3116578757762909,-0.014736388809978962,-0.7662553787231445,-0.3251228928565979,-0.05252199247479439,-0.872599184513092,-0.3302052617073059,-0.08457205444574356,-0.4922242760658264,-0.16775400936603546,0.00944878626614809,-0.7103258967399597,-0.20271243155002594,-0.01344829611480236,-0.8535513281822205,-0.22092515230178833,-0.061483077704906464,-0.9735724329948425,-0.2283782660961151,-0.10046613216400146,-0.4915243089199066,-0.06461174786090851,-0.004637887701392174,-0.6960525512695312,-0.088789202272892,-0.044480372220277786,-0.8256825804710388,-0.11014248430728912,-0.09373033791780472,-0.9410842657089233,-0.12248780578374863,-0.12833258509635925,-0.45438888669013977,0.04700341448187828,-0.02386181801557541,-0.6136606335639954,0.018667016178369522,-0.0691227912902832,-0.6748198866844177,-0.002782686147838831,-0.09480229020118713,-0.7227188348770142,-0.01990373060107231,-0.11130501329898834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
