f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,label
0.0,0.0,0.0,-0.0496965,-0.2145864,-0.043880288,-0.21682829,-0.3341529,-0.038410433,-0.39491856,-0.37992394,-0.033468015,-0.50977373,-0.38432154,-0.029183032,-0.47228786,-0.2537189,0.036807172,-0.6716,-0.2894793,0.012968383,-0.7863784,-0.28946057,-0.026560001,-0.88828754,-0.28228477,-0.05868514,-0.51099694,-0.15399046,0.030983763,-0.72771776,-0.18158658,0.015397149,-0.863803,-0.18935043,-0.030653594,-0.9813823,-0.19206437,-0.06924801,-0.50592977,-0.0552388,0.013973661,-0.7063258,-0.06913661,-0.012912958,-0.8276349,-0.082861505,-0.05564832,-0.9358164,-0.09176499,-0.087462634,-0.46461597,0.045349684,-0.008457014,-0.6211462,0.035727113,-0.038162123,-0.6898387,0.015447174,-0.05743679,-0.74618113,-0.008871664,-0.07148079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,0.25144434,-0.109984495,-0.04075907,0.3796327,-0.31614676,-0.020498145,0.41532174,-0.4351514,-0.0025576707,0.3779218,-0.46463382,0.024817664,-0.014849602,-0.5748599,0.13181129,-0.07962395,-0.81398344,0.13318484,0.032981236,-0.9368894,0.102040306,0.11120362,-0.98545814,0.085164115,-0.09178723,-0.6163797,0.14578025,-0.03448286,-0.80116904,0.10578897,0.08402634,-0.78886974,0.029873488,0.13591814,-0.7588708,-0.001559418,-0.11955914,-0.6692126,0.14718823,-0.072807536,-0.90879434,0.10948593,0.066331126,-0.9587626,0.044884793,0.15790862,-0.97195905,0.020855723,-0.12536266,-0.72542316,0.14574897,-0.058490284,-0.9435497,0.13157749,0.050834086,-0.9925517,0.11909129,0.12173443,-0.99256265,0.12169943,0.0,0.0,0.0,-0.08107418,-0.2034419,-0.051090457,-0.25196242,-0.31819987,-0.050264668,-0.42903182,-0.34660596,-0.04865288,-0.547644,-0.33511028,-0.046722893,-0.492719,-0.20777932,0.020568624,-0.6892526,-0.23739858,-0.006734337,-0.8019585,-0.23812006,-0.04628997,-0.9041324,-0.23618865,-0.07956554,-0.51865786,-0.11009498,0.01572677,-0.7342355,-0.12406821,-0.006426873,-0.87133265,-0.13315174,-0.054402743,-0.99080086,-0.13532814,-0.09419011,-0.50420064,-0.015365136,-0.0005765809,-0.70534784,-0.013550118,-0.033831228,-0.8308623,-0.025956731,-0.07963702,-0.9447992,-0.03338412,-0.11324969,-0.45695937,0.083751746,-0.022783732,-0.6173154,0.08715879,-0.061528046,-0.7006385,0.07834104,-0.08725837,-0.776403,0.07065373,-0.10484863,R
0.0,0.0,0.0,-0.061805658,-0.2129526,-0.043772195,-0.22786269,-0.33292687,-0.035887256,-0.40572396,-0.37056854,-0.02775305,-0.5216836,-0.37632313,-0.021864103,-0.47966224,-0.24617621,0.025001979,-0.67720765,-0.26836544,0.0022670329,-0.7945046,-0.27282828,-0.033904955,-0.8992911,-0.27442747,-0.0652689,-0.51273566,-0.14507267,0.018126516,-0.72957665,-0.16230409,0.0007191336,-0.86666083,-0.16687886,-0.043614917,-0.98469555,-0.1742831,-0.0811127,-0.500512,-0.0445778,0.0013691069,-0.70503736,-0.047681235,-0.037516925,-0.8257543,-0.059393328,-0.08568409,-0.9316866,-0.07474896,-0.12069773,-0.45445365,0.06184473,-0.019473678,-0.5905216,0.049946036,-0.068710975,-0.6073442,0.026575617,-0.0929201,-0.6140499,-0.0016051598,-0.10758645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,0.2743162,-0.14272167,0.037916597,0.42790633,-0.3441378,0.091998816,0.49472463,-0.46295983,0.11716426,0.47790244,-0.4797143,0.14622918,-0.030752284,-0.61447597,0.25609356,-0.025048263,-0.8384069,0.2656703,0.07855538,-0.9431886,0.24091537,0.11388118,-0.99349433,0.23049077,-0.07371241,-0.64195865,0.22731826,0.17433381,-0.730635,0.1720101,0.2634663,-0.56585604,0.097682424,0.22150806,-0.45686343,0.08220531,-0.085694164,-0.66493535,0.1868704,0.1584085,-0.7253629,0.105728164,0.23676004,-0.5637296,0.052158415,0.20094822,-0.47112352,0.061300065,-0.11707943,-0.69114923,0.15353192,0.09442905,-0.7774281,0.12446591,0.1886568,-0.6753285,0.13208757,0.17440578,-0.5874462,0.1631715,0.0,0.0,0.0,-0.07826336,-0.20238988,-0.060239043,-0.24776301,-0.31582123,-0.06481292,-0.4269761,-0.3393308,-0.06632453,-0.548023,-0.32760632,-0.0667883,-0.49094182,-0.20235042,0.006520435,-0.68554527,-0.23365423,-0.023632761,-0.79947114,-0.23355883,-0.06406575,-0.90283954,-0.2275507,-0.097365625,-0.5184829,-0.10179481,0.0064297933,-0.7331688,-0.11685071,-0.017349062,-0.8715469,-0.12510218,-0.06376568,-0.9924061,-0.12300482,-0.102144435,-0.50528437,-0.007831627,-0.0053267838,-0.70333827,-0.006365712,-0.037127092,-0.8262215,-0.018356323,-0.080480926,-0.93719655,-0.022893827,-0.1126251,-0.45909363,0.08969153,-0.023996774,-0.6122267,0.1003848,-0.06062715,-0.6995784,0.09229904,-0.08618064,-0.7804631,0.084588125,-0.103820935,R
0.0,0.0,0.0,0.17419665,-0.15642178,-0.16694577,0.28983754,-0.33837962,-0.18743937,0.37074414,-0.42245287,-0.17360002,0.37109408,-0.4415798,-0.1411727,-0.10246139,-0.61547077,-0.059494916,-0.15392275,-0.89844555,-0.08875821,-0.018902456,-0.99982136,-0.11015213,0.095728606,-0.9801657,-0.10812433,-0.091521114,-0.537407,0.027761726,0.13195251,-0.64545834,-0.024054086,0.23197067,-0.5433973,-0.06468788,0.22254853,-0.4402135,-0.06447146,-0.05128586,-0.43731,0.09691843,0.17744267,-0.4919276,0.02637196,0.24720825,-0.39950195,-0.032458927,0.21312867,-0.33997226,-0.038803898,-0.02632916,-0.3362486,0.15871915,0.16021205,-0.37837037,0.111456566,0.22902241,-0.32784864,0.0909585,0.19122015,-0.27099052,0.10063158,0.0,0.0,0.0,-0.07628505,-0.20834191,-0.05299128,-0.24664345,-0.32233718,-0.0527193,-0.4257391,-0.3491146,-0.05135568,-0.5435399,-0.32842532,-0.05118451,-0.48821196,-0.20432168,0.015908599,-0.68688244,-0.2326528,-0.011704836,-0.79947805,-0.2309074,-0.051955063,-0.9006659,-0.22590187,-0.08589501,-0.51436156,-0.10296864,0.011544349,-0.731538,-0.1179008,-0.010749363,-0.87035596,-0.12442322,-0.061513867,-0.9922773,-0.124038786,-0.10339603,-0.49714687,-0.003815636,-0.0036045697,-0.7005484,-0.003910972,-0.04087222,-0.8256467,-0.013903523,-0.08997252,-0.9413944,-0.017206458,-0.1251091,-0.44537798,0.10183811,-0.023963742,-0.60865057,0.09271819,-0.06750053,-0.6797948,0.08353774,-0.09279777,-0.7422465,0.08145217,-0.10913779,R
0.0,0.0,0.0,-0.06962876,-0.21210358,-0.05833048,-0.24282654,-0.32888547,-0.060082655,-0.42239207,-0.3570486,-0.059731934,-0.543519,-0.34503728,-0.06037042,-0.4871149,-0.21634747,0.010281238,-0.6859855,-0.24396259,-0.018214585,-0.8007983,-0.24430637,-0.058845144,-0.90466774,-0.24148314,-0.093766,-0.51582605,-0.11346139,0.0072298157,-0.7310351,-0.12926343,-0.01586602,-0.8690014,-0.13723311,-0.06661662,-0.99022293,-0.13949396,-0.108993165,-0.501273,-0.011471582,-0.007260423,-0.7039496,-0.016052606,-0.04609665,-0.8265974,-0.026325738,-0.09570972,-0.9422584,-0.030097948,-0.13175237,-0.45016542,0.096904,-0.02750982,-0.6106458,0.08350728,-0.07395815,-0.6801507,0.07403842,-0.101108275,-0.74251455,0.07194001,-0.11903719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.06687479,-0.20409384,-0.061939053,-0.23514432,-0.32553664,-0.063501604,-0.4142656,-0.36244,-0.06088682,-0.53614205,-0.35684657,-0.058514062,-0.48188007,-0.22558191,0.0039500184,-0.6789956,-0.25722212,-0.023960702,-0.79516274,-0.26310703,-0.06228772,-0.8994764,-0.2654749,-0.09423631,-0.51430404,-0.12263748,0.005885163,-0.731533,-0.14217235,-0.015845036,-0.86874825,-0.15317562,-0.061522126,-0.9868254,-0.1617887,-0.0989688,-0.50590396,-0.024188641,-0.0033467133,-0.7044902,-0.030181501,-0.040857412,-0.829315,-0.047086857,-0.08810666,-0.9405651,-0.061250374,-0.12234549,-0.46435732,0.079721,-0.018730715,-0.6027717,0.0706672,-0.06479165,-0.64981884,0.048232738,-0.09071747,-0.68923193,0.026879685,-0.10689342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.059480146,-0.21224894,-0.057778865,-0.22135906,-0.33548814,-0.05673738,-0.40116677,-0.36729124,-0.0516477,-0.5197018,-0.37091866,-0.046152577,-0.47031748,-0.23987836,0.008434933,-0.6655604,-0.2803702,-0.015513041,-0.7818498,-0.28595814,-0.05128008,-0.88605803,-0.28651822,-0.08123322,-0.5069379,-0.13911222,0.0113707315,-0.7246229,-0.1661826,-0.006862434,-0.8646847,-0.18065026,-0.05055006,-0.9821166,-0.18827412,-0.08613006,-0.5011941,-0.039124645,0.0038163052,-0.7035377,-0.053708967,-0.025505321,-0.825428,-0.07173917,-0.067419894,-0.9342495,-0.08414635,-0.097535335,-0.46081463,0.06857987,-0.009711368,-0.62140065,0.052903228,-0.04570608,-0.69429946,0.032768894,-0.067906566,-0.75549585,0.013199664,-0.08168782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,0.14764835,-0.1531294,-0.168008,0.26367438,-0.32610914,-0.1842785,0.3699439,-0.40911677,-0.164976,0.39180872,-0.45269874,-0.12616594,-0.097213365,-0.6091465,-0.06406089,-0.11284281,-0.8824214,-0.1020052,0.025214164,-0.99617743,-0.12648536,0.1442812,-0.98953676,-0.12710859,-0.05871209,-0.52936405,0.026267065,0.17201267,-0.6340406,-0.03847854,0.26482585,-0.5232142,-0.07566932,0.2580417,-0.422119,-0.070221566,0.004600379,-0.43058163,0.09753291,0.23326752,-0.48609406,0.013587418,0.28795353,-0.39152536,-0.04017301,0.23958607,-0.33558416,-0.04159364,0.047645885,-0.32178715,0.1615362,0.24166189,-0.37716898,0.091509596,0.2843676,-0.32436588,0.061146706,0.22199048,-0.27517837,0.06632665,0.0,0.0,0.0,-0.07749462,-0.2093648,-0.05331617,-0.24862875,-0.32261682,-0.052336894,-0.43099895,-0.3515437,-0.05005984,-0.55324554,-0.33562356,-0.0487828,-0.4886912,-0.21139513,0.020915454,-0.6890093,-0.2384779,-0.0040972815,-0.8014534,-0.23678917,-0.043307453,-0.90156144,-0.23171994,-0.07671101,-0.5152465,-0.10890708,0.017446725,-0.7340751,-0.12313308,-0.0011919455,-0.87192446,-0.12666582,-0.050237376,-0.9922407,-0.124331675,-0.09159842,-0.49858776,-0.008163621,0.002853917,-0.70160645,-0.010746034,-0.034601282,-0.82519424,-0.020985538,-0.0839129,-0.9382755,-0.023534898,-0.11946587,-0.44929442,0.09942117,-0.01677742,-0.60798067,0.08456262,-0.062201865,-0.6621368,0.069504924,-0.086644135,-0.70696455,0.06230398,-0.10206946,R
0.0,0.0,0.0,-0.065547794,-0.20459142,-0.06381996,-0.23466018,-0.3202383,-0.067101955,-0.41467577,-0.34845915,-0.06596642,-0.5347818,-0.34924433,-0.0638207,-0.4801829,-0.22083491,0.0043867654,-0.6740432,-0.2530177,-0.023379093,-0.79280514,-0.25622302,-0.06134023,-0.89926094,-0.25256526,-0.09311275,-0.51467043,-0.11942892,0.0070012724,-0.7276563,-0.14287299,-0.015292535,-0.8684785,-0.15268433,-0.058965333,-0.9880642,-0.15404232,-0.093433045,-0.5065216,-0.018368244,-0.001899856,-0.7089903,-0.029087123,-0.037402403,-0.82917356,-0.041823532,-0.07875939,-0.93705565,-0.04685628,-0.10695648,-0.46072057,0.091579854,-0.017355515,-0.6182578,0.07958592,-0.060341578,-0.6912665,0.06552955,-0.083447665,-0.7539812,0.055446103,-0.0961707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.060563274,-0.21217903,-0.06057304,-0.22476599,-0.3360347,-0.06297956,-0.40767005,-0.3769867,-0.06206409,-0.53449947,-0.3709458,-0.061424915,-0.47348428,-0.24183764,0.00783084,-0.6706272,-0.27434567,-0.02123936,-0.7877392,-0.27971444,-0.061319478,-0.89378726,-0.28102928,-0.09514109,-0.5110623,-0.13909502,0.008012088,-0.7301952,-0.1617482,-0.014923802,-0.8665747,-0.17449774,-0.06113033,-0.98347515,-0.18104322,-0.09971519,-0.50620115,-0.037757795,-0.0035852725,-0.7130863,-0.048987787,-0.039629843,-0.8370123,-0.06593827,-0.084931895,-0.94758403,-0.0788911,-0.11791934,-0.46738607,0.066970006,-0.021484429,-0.6224315,0.058393024,-0.06299414,-0.6949404,0.042050388,-0.088971294,-0.7585593,0.024914343,-0.10651305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.05425108,-0.21770705,-0.051841836,-0.22002712,-0.34073922,-0.049136873,-0.39779177,-0.37954783,-0.045006882,-0.5178959,-0.3869922,-0.04234453,-0.46645236,-0.25580174,0.014471291,-0.66179866,-0.28495383,-0.013140148,-0.779414,-0.29554427,-0.051111136,-0.8850702,-0.30112576,-0.08373717,-0.50336075,-0.15459223,0.008317612,-0.72317475,-0.18011765,-0.015430634,-0.8611769,-0.19425726,-0.06217919,-0.9786205,-0.2056741,-0.0998461,-0.4963527,-0.05078555,-0.008557639,-0.7040403,-0.066511616,-0.05323269,-0.82720524,-0.08591391,-0.10227611,-0.9398012,-0.10483418,-0.13624735,-0.45477432,0.060376383,-0.029866317,-0.6019235,0.0366352,-0.08197502,-0.6356319,0.011621462,-0.10735185,-0.6607407,-0.013665707,-0.122517005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.057986755,-0.20413165,-0.06240819,-0.22174889,-0.3245751,-0.0651485,-0.39972034,-0.3591124,-0.06406452,-0.5253994,-0.3570637,-0.063186236,-0.47587496,-0.2230884,0.004836012,-0.66943,-0.24656111,-0.02535454,-0.7885439,-0.25007376,-0.065534316,-0.89616156,-0.2482659,-0.098993756,-0.5112016,-0.12111687,0.0048248256,-0.7293964,-0.1350325,-0.019523222,-0.8696614,-0.14303114,-0.065139994,-0.989307,-0.14584786,-0.10211618,-0.5030414,-0.021480246,-0.0069992244,-0.70750666,-0.02328845,-0.045065384,-0.8333965,-0.035871144,-0.089599326,-0.94601375,-0.045311846,-0.12088441,-0.4586793,0.08384259,-0.025273696,-0.60858417,0.07919021,-0.06739623,-0.6785311,0.066855766,-0.09150052,-0.74188614,0.052700236,-0.10699771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,-0.08623045,-0.19531609,-0.057139114,-0.25459585,-0.29228133,-0.060641825,-0.42898872,-0.31159273,-0.06214678,-0.5536925,-0.29848045,-0.063420005,-0.48741975,-0.17883518,0.011063691,-0.6844535,-0.19646028,-0.01998954,-0.8041397,-0.19117132,-0.05995404,-0.9106532,-0.18298717,-0.09248413,-0.5149957,-0.08000907,0.009017567,-0.732032,-0.08330191,-0.02032316,-0.87534755,-0.07927975,-0.068477884,-0.99722373,-0.07446333,-0.104679324,-0.50259686,0.017231543,-0.0040682405,-0.70328164,0.023499299,-0.04391627,-0.82573557,0.019286936,-0.08620301,-0.93575495,0.018166302,-0.11382401,-0.45270053,0.120407835,-0.023116585,-0.61792207,0.12448332,-0.06880114,-0.68631905,0.1180567,-0.09057088,-0.74165416,0.11478652,-0.10099147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,0.10608966,-0.1515063,-0.1322458,0.20966771,-0.33574098,-0.13981624,0.30759332,-0.43205497,-0.1268194,0.33317992,-0.47729415,-0.095136605,-0.12483593,-0.59802383,-0.018219292,-0.12391953,-0.8558255,-0.083067596,0.017539693,-0.9696739,-0.13550077,0.12988515,-0.99152905,-0.15423423,-0.05883247,-0.5314296,0.033469744,0.15776901,-0.6339389,-0.082156114,0.22449674,-0.5197753,-0.15147406,0.18016991,-0.42928323,-0.15744494,0.025955861,-0.4470636,0.06702665,0.24902758,-0.49556905,-0.0563617,0.25274494,-0.3762085,-0.10306031,0.16512536,-0.3277605,-0.08653871,0.07832572,-0.34945622,0.09492874,0.2748133,-0.38874993,0.024170425,0.2792225,-0.3111121,0.019380262,0.19324219,-0.26122805,0.047089905,0.0,0.0,0.0,-0.06192122,-0.20342888,-0.063668475,-0.23103423,-0.3216782,-0.06665898,-0.41164854,-0.35913253,-0.06592895,-0.53692466,-0.3469935,-0.06512065,-0.4802172,-0.22515589,0.0065436508,-0.6751592,-0.2496194,-0.022850322,-0.79316074,-0.25201744,-0.063650675,-0.90055597,-0.24982469,-0.097995564,-0.5162443,-0.12255348,0.0076380917,-0.7346195,-0.13894133,-0.014795527,-0.87134695,-0.14805588,-0.05938679,-0.9884093,-0.15181297,-0.09641352,-0.5097416,-0.022359986,-0.0035358348,-0.7157763,-0.027251644,-0.038223434,-0.8392933,-0.040070567,-0.081188686,-0.94921726,-0.050217398,-0.11214913,-0.46848482,0.081067994,-0.021783141,-0.62406117,0.0806349,-0.061191604,-0.7012782,0.06882136,-0.08567445,-0.7696871,0.054186862,-0.10219089,R
0.0,0.0,0.0,-0.07563728,-0.21228075,-0.05595926,-0.24993758,-0.32447055,-0.055484723,-0.43031174,-0.35094017,-0.053384516,-0.5508677,-0.3382634,-0.05292509,-0.49469736,-0.20467812,0.015031314,-0.69138235,-0.23039436,-0.012445865,-0.8060116,-0.23120125,-0.052694738,-0.9083293,-0.2291834,-0.08737621,-0.51906985,-0.10247881,0.011158563,-0.73314905,-0.11329492,-0.012281158,-0.87122905,-0.12023492,-0.06347188,-0.9923437,-0.123506576,-0.105637826,-0.4995692,-0.0028761113,-0.003825802,-0.7040498,-0.0017023678,-0.049100682,-0.82589865,-0.013431752,-0.10139646,-0.9407845,-0.019025594,-0.13835426,-0.44551376,0.1044439,-0.023655543,-0.5956119,0.088671386,-0.07952852,-0.6317767,0.07070019,-0.107293464,-0.6624294,0.061561666,-0.12378757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
0.0,0.0,0.0,0.088418946,-0.16393858,-0.07579346,0.1923964,-0.34961444,-0.0690728,0.29231086,-0.4510121,-0.05355554,0.34348527,-0.4971842,-0.022967644,-0.0721574,-0.5698021,0.012574787,-0.07062554,-0.85814166,-0.028829785,0.057737317,-0.9578912,-0.06404938,0.16323267,-0.98658764,-0.07453303,-0.008716142,-0.5258311,0.038839445,0.14108048,-0.7052601,-0.025884185,0.21091615,-0.65639687,-0.07732796,0.200059,-0.60729504,-0.0891643,0.0719034,-0.4586671,0.05159269,0.28272107,-0.5517737,-0.034680802,0.30034935,-0.44744447,-0.08344463,0.2362651,-0.39256725,-0.08131438,0.14241706,-0.38291177,0.063061774,0.3211652,-0.44582307,0.017149003,0.35264048,-0.3715151,0.0086446,0.28750154,-0.31392953,0.02355433,0.0,0.0,0.0,-0.06848068,-0.20492102,-0.059911903,-0.23653583,-0.3207968,-0.06002267,-0.41357413,-0.35788995,-0.05701284,-0.5389812,-0.35999715,-0.054009095,-0.48621294,-0.22624506,0.011083745,-0.6782392,-0.2529197,-0.01650902,-0.7943787,-0.2580783,-0.055754215,-0.90022516,-0.258166,-0.08867193,-0.5190298,-0.12571132,0.011737943,-0.7363292,-0.1423057,-0.0096276505,-0.8717146,-0.1525863,-0.054957166,-0.9873189,-0.15874973,-0.09224511,-0.5101586,-0.026483081,0.00056230114,-0.714,-0.028727772,-0.03640132,-0.8354722,-0.04238426,-0.083031915,-0.94321495,-0.053940587,-0.116132215,-0.46712443,0.07749605,-0.01680137,-0.6138509,0.075000666,-0.060591742,-0.6779255,0.05965113,-0.08771491,-0.733362,0.043282438,-0.1051578,R
0.0,0.0,0.0,-0.072525114,-0.20143542,-0.060949847,-0.24806587,-0.3088661,-0.06311604,-0.42714167,-0.33460566,-0.062056225,-0.55282784,-0.3289429,-0.060272746,-0.48489997,-0.20163624,0.008146843,-0.68347496,-0.22646417,-0.020436123,-0.80446434,-0.22743231,-0.05825049,-0.9106208,-0.22240601,-0.09014851,-0.5158872,-0.100580625,0.007510591,-0.7329906,-0.114282906,-0.017269446,-0.8750297,-0.119828604,-0.06248171,-0.9927364,-0.12030992,-0.097800836,-0.506463,6.251384e-05,-0.0050166473,-0.71282655,-0.0038566056,-0.045223508,-0.8355532,-0.015650528,-0.0897045,-0.9452011,-0.021767335,-0.11968864,-0.46016738,0.1080889,-0.023645189,-0.6221592,0.10005829,-0.072448164,-0.6917403,0.08614209,-0.09849286,-0.7496699,0.07526232,-0.11290226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R
